municipio,periodo,quantidade
Arenópolis,Janeiro de 2024,0
Arenópolis,Janeiro de 2023,0
Arenópolis,Janeiro de 2022,0
Arenópolis,Maio de 2024,0
Arenópolis,Maio de 2023,0
Arenópolis,Maio de 2022,0
Arenópolis,Junho de 2024,0
Arenópolis,Junho de 2023,0
Arenópolis,Junho de 2022,0
Arenópolis,Fevereiro de 2024,0
Arenópolis,Fevereiro de 2023,0
Arenópolis,Fevereiro de 2022,2
Arenópolis,Outubro de 2024,0
Arenópolis,Outubro de 2023,0
Arenópolis,Outubro de 2022,0
Arenópolis,N/A de 2024,0
Arenópolis,N/A de 2023,0
Arenópolis,N/A de 2022,0
Arenópolis,Novembro de 2024,0
Arenópolis,Novembro de 2023,0
Arenópolis,Novembro de 2022,0
Arenópolis,Dezembro de 2024,0
Arenópolis,Dezembro de 2023,0
Arenópolis,Dezembro de 2022,0
Arenópolis,Julho de 2024,0
Arenópolis,Julho de 2023,0
Arenópolis,Julho de 2022,0
Arenópolis,Abril de 2024,0
Arenópolis,Abril de 2023,0
Arenópolis,Abril de 2022,0
São Francisco de Goiás,Agosto de 2024,0
São Francisco de Goiás,Agosto de 2023,0
São Francisco de Goiás,Agosto de 2022,0
São Francisco de Goiás,Março de 2024,0
São Francisco de Goiás,Março de 2023,0
São Francisco de Goiás,Março de 2022,0
São Francisco de Goiás,Setembro de 2024,0
São Francisco de Goiás,Setembro de 2023,0
São Francisco de Goiás,Setembro de 2022,1
São Francisco de Goiás,Janeiro de 2024,0
São Francisco de Goiás,Janeiro de 2023,0
São Francisco de Goiás,Janeiro de 2022,0
São Francisco de Goiás,Maio de 2024,1
São Francisco de Goiás,Maio de 2023,0
São Francisco de Goiás,Maio de 2022,0
São Francisco de Goiás,Junho de 2024,0
São Francisco de Goiás,Junho de 2023,0
São Francisco de Goiás,Junho de 2022,0
São Francisco de Goiás,Fevereiro de 2024,0
São Francisco de Goiás,Fevereiro de 2023,0
São Francisco de Goiás,Fevereiro de 2022,0
São Francisco de Goiás,Outubro de 2024,0
São Francisco de Goiás,Outubro de 2023,1
São Francisco de Goiás,Outubro de 2022,0
São Francisco de Goiás,N/A de 2024,0
São Francisco de Goiás,N/A de 2023,0
São Francisco de Goiás,N/A de 2022,0
São Francisco de Goiás,Novembro de 2024,0
São Francisco de Goiás,Novembro de 2023,0
São Francisco de Goiás,Novembro de 2022,0
São Francisco de Goiás,Dezembro de 2024,0
São Francisco de Goiás,Dezembro de 2023,0
São Francisco de Goiás,Dezembro de 2022,0
São Francisco de Goiás,Julho de 2024,0
São Francisco de Goiás,Julho de 2023,0
São Francisco de Goiás,Julho de 2022,0
São Francisco de Goiás,Abril de 2024,0
São Francisco de Goiás,Abril de 2023,1
São Francisco de Goiás,Abril de 2022,0
Bonópolis,Agosto de 2024,0
Bonópolis,Agosto de 2023,0
Bonópolis,Agosto de 2022,0
Bonópolis,Março de 2024,0
Bonópolis,Março de 2023,0
Bonópolis,Março de 2022,0
Bonópolis,Setembro de 2024,0
Bonópolis,Setembro de 2023,0
Bonópolis,Setembro de 2022,0
Bonópolis,Janeiro de 2024,0
Bonópolis,Janeiro de 2023,1
Bonópolis,Janeiro de 2022,0
Bonópolis,Maio de 2024,0
Bonópolis,Maio de 2023,0
Bonópolis,Maio de 2022,0
Bonópolis,Junho de 2024,0
Bonópolis,Junho de 2023,0
Bonópolis,Junho de 2022,0
Bonópolis,Fevereiro de 2024,0
Bonópolis,Fevereiro de 2023,0
Bonópolis,Fevereiro de 2022,0
Bonópolis,Outubro de 2024,0
Bonópolis,Outubro de 2023,0
Bonópolis,Outubro de 2022,0
Bonópolis,N/A de 2024,0
Bonópolis,N/A de 2023,0
Bonópolis,N/A de 2022,0
Bonópolis,Novembro de 2024,0
Bonópolis,Novembro de 2023,0
Bonópolis,Novembro de 2022,0
Bonópolis,Dezembro de 2024,0
Bonópolis,Dezembro de 2023,0
Bonópolis,Dezembro de 2022,0
Bonópolis,Julho de 2024,0
Bonópolis,Julho de 2023,0
Bonópolis,Julho de 2022,0
Bonópolis,Abril de 2024,0
Bonópolis,Abril de 2023,0
Bonópolis,Abril de 2022,0
Itaguari,Agosto de 2024,0
Itaguari,Agosto de 2023,0
Itaguari,Agosto de 2022,0
Itaguari,Março de 2024,0
Itaguari,Março de 2023,0
Itaguari,Março de 2022,0
Itaguari,Setembro de 2024,0
Itaguari,Setembro de 2023,0
Itaguari,Setembro de 2022,1
Itaguari,Janeiro de 2024,0
Itaguari,Janeiro de 2023,0
Itaguari,Janeiro de 2022,0
Itaguari,Maio de 2024,0
Itaguari,Maio de 2023,0
Itaguari,Maio de 2022,0
Itaguari,Junho de 2024,0
Itaguari,Junho de 2023,0
Itaguari,Junho de 2022,0
Itaguari,Fevereiro de 2024,0
Itaguari,Fevereiro de 2023,0
Itaguari,Fevereiro de 2022,0
Itaguari,Outubro de 2024,0
Itaguari,Outubro de 2023,0
Itaguari,Outubro de 2022,0
Itaguari,N/A de 2024,0
Itaguari,N/A de 2023,0
Itaguari,N/A de 2022,0
Itaguari,Novembro de 2024,0
Itaguari,Novembro de 2023,0
Itaguari,Novembro de 2022,0
Itaguari,Dezembro de 2024,0
Itaguari,Dezembro de 2023,1
Itaguari,Dezembro de 2022,0
Itaguari,Julho de 2024,0
Itaguari,Julho de 2023,0
Itaguari,Julho de 2022,0
Itaguari,Abril de 2024,0
Itaguari,Abril de 2023,0
Itaguari,Abril de 2022,0
Ouvidor,Agosto de 2024,0
Ouvidor,Agosto de 2023,0
Ouvidor,Agosto de 2022,0
Ouvidor,Março de 2024,0
Ouvidor,Março de 2023,0
Ouvidor,Março de 2022,0
Ouvidor,Setembro de 2024,0
Ouvidor,Setembro de 2023,0
Ouvidor,Setembro de 2022,0
Ouvidor,Janeiro de 2024,0
Ouvidor,Janeiro de 2023,0
Ouvidor,Janeiro de 2022,0
Ouvidor,Maio de 2024,0
Ouvidor,Maio de 2023,0
Ouvidor,Maio de 2022,0
Ouvidor,Junho de 2024,0
Ouvidor,Junho de 2023,0
Ouvidor,Junho de 2022,0
Ouvidor,Fevereiro de 2024,0
Ouvidor,Fevereiro de 2023,0
Ouvidor,Fevereiro de 2022,0
Ouvidor,Outubro de 2024,0
Ouvidor,Outubro de 2023,0
Ouvidor,Outubro de 2022,0
Ouvidor,N/A de 2024,0
Ouvidor,N/A de 2023,0
Ouvidor,N/A de 2022,0
Ouvidor,Novembro de 2024,0
Ouvidor,Novembro de 2023,0
Ouvidor,Novembro de 2022,0
Ouvidor,Dezembro de 2024,0
Ouvidor,Dezembro de 2023,0
Ouvidor,Dezembro de 2022,0
Ouvidor,Julho de 2024,0
Ouvidor,Julho de 2023,0
Ouvidor,Julho de 2022,0
Ouvidor,Abril de 2024,0
Ouvidor,Abril de 2023,0
Ouvidor,Abril de 2022,0
Três Ranchos,Agosto de 2024,0
Três Ranchos,Agosto de 2023,0
Três Ranchos,Agosto de 2022,0
Três Ranchos,Março de 2024,0
Três Ranchos,Março de 2023,0
Três Ranchos,Março de 2022,0
Três Ranchos,Setembro de 2024,0
Três Ranchos,Setembro de 2023,0
Três Ranchos,Setembro de 2022,0
Três Ranchos,Janeiro de 2024,0
Três Ranchos,Janeiro de 2023,0
Três Ranchos,Janeiro de 2022,0
Três Ranchos,Maio de 2024,0
Três Ranchos,Maio de 2023,0
Três Ranchos,Maio de 2022,0
Três Ranchos,Junho de 2024,0
Três Ranchos,Junho de 2023,0
Três Ranchos,Junho de 2022,0
Três Ranchos,Fevereiro de 2024,0
Três Ranchos,Fevereiro de 2023,0
Três Ranchos,Fevereiro de 2022,0
Três Ranchos,Outubro de 2024,0
Três Ranchos,Outubro de 2023,0
Três Ranchos,Outubro de 2022,0
Três Ranchos,N/A de 2024,0
Três Ranchos,N/A de 2023,0
Três Ranchos,N/A de 2022,0
Três Ranchos,Novembro de 2024,0
Três Ranchos,Novembro de 2023,0
Três Ranchos,Novembro de 2022,0
Três Ranchos,Dezembro de 2024,0
Três Ranchos,Dezembro de 2023,0
Três Ranchos,Dezembro de 2022,0
Três Ranchos,Julho de 2024,0
Três Ranchos,Julho de 2023,0
Três Ranchos,Julho de 2022,0
Três Ranchos,Abril de 2024,0
Três Ranchos,Abril de 2023,0
Três Ranchos,Abril de 2022,0
Itaguaru,Agosto de 2024,0
Itaguaru,Agosto de 2023,0
Itaguaru,Agosto de 2022,0
Itaguaru,Março de 2024,0
Itaguaru,Março de 2023,0
Itaguaru,Março de 2022,0
Itaguaru,Setembro de 2024,0
Itaguaru,Setembro de 2023,0
Itaguaru,Setembro de 2022,0
Itaguaru,Janeiro de 2024,0
Itaguaru,Janeiro de 2023,0
Itaguaru,Janeiro de 2022,0
Itaguaru,Maio de 2024,0
Itaguaru,Maio de 2023,0
Itaguaru,Maio de 2022,0
Itaguaru,Junho de 2024,0
Itaguaru,Junho de 2023,0
Itaguaru,Junho de 2022,0
Itaguaru,Fevereiro de 2024,0
Itaguaru,Fevereiro de 2023,0
Itaguaru,Fevereiro de 2022,0
Itaguaru,Outubro de 2024,0
Itaguaru,Outubro de 2023,0
Itaguaru,Outubro de 2022,0
Itaguaru,N/A de 2024,0
Itaguaru,N/A de 2023,0
Itaguaru,N/A de 2022,0
Itaguaru,Novembro de 2024,0
Itaguaru,Novembro de 2023,0
Itaguaru,Novembro de 2022,0
Itaguaru,Dezembro de 2024,0
Itaguaru,Dezembro de 2023,0
Itaguaru,Dezembro de 2022,0
Itaguaru,Julho de 2024,0
Itaguaru,Julho de 2023,0
Itaguaru,Julho de 2022,0
Itaguaru,Abril de 2024,0
Itaguaru,Abril de 2023,0
Itaguaru,Abril de 2022,0
Buriti Alegre,Agosto de 2024,0
Buriti Alegre,Agosto de 2023,0
Buriti Alegre,Agosto de 2022,0
Buriti Alegre,Março de 2024,0
Buriti Alegre,Março de 2023,0
Buriti Alegre,Março de 2022,0
Buriti Alegre,Setembro de 2024,0
Buriti Alegre,Setembro de 2023,0
Buriti Alegre,Setembro de 2022,0
Buriti Alegre,Janeiro de 2024,0
Buriti Alegre,Janeiro de 2023,0
Buriti Alegre,Janeiro de 2022,0
Buriti Alegre,Maio de 2024,0
Buriti Alegre,Maio de 2023,0
Buriti Alegre,Maio de 2022,0
Buriti Alegre,Junho de 2024,0
Buriti Alegre,Junho de 2023,0
Buriti Alegre,Junho de 2022,0
Buriti Alegre,Fevereiro de 2024,0
Buriti Alegre,Fevereiro de 2023,0
Buriti Alegre,Fevereiro de 2022,1
Buriti Alegre,Outubro de 2024,0
Buriti Alegre,Outubro de 2023,0
Buriti Alegre,Outubro de 2022,0
Buriti Alegre,N/A de 2024,0
Buriti Alegre,N/A de 2023,0
Buriti Alegre,N/A de 2022,0
Buriti Alegre,Novembro de 2024,0
Buriti Alegre,Novembro de 2023,0
Buriti Alegre,Novembro de 2022,0
Buriti Alegre,Dezembro de 2024,0
Buriti Alegre,Dezembro de 2023,0
Buriti Alegre,Dezembro de 2022,0
Buriti Alegre,Julho de 2024,0
Buriti Alegre,Julho de 2023,0
Buriti Alegre,Julho de 2022,1
Buriti Alegre,Abril de 2024,0
Buriti Alegre,Abril de 2023,0
Buriti Alegre,Abril de 2022,0
Turvelândia,Agosto de 2024,0
Turvelândia,Agosto de 2023,0
Turvelândia,Agosto de 2022,0
Turvelândia,Março de 2024,0
Turvelândia,Março de 2023,0
Turvelândia,Março de 2022,1
Turvelândia,Setembro de 2024,0
Turvelândia,Setembro de 2023,0
Turvelândia,Setembro de 2022,0
Turvelândia,Janeiro de 2024,0
Turvelândia,Janeiro de 2023,0
Turvelândia,Janeiro de 2022,0
Turvelândia,Maio de 2024,0
Turvelândia,Maio de 2023,0
Turvelândia,Maio de 2022,0
Turvelândia,Junho de 2024,0
Turvelândia,Junho de 2023,1
Turvelândia,Junho de 2022,0
Turvelândia,Fevereiro de 2024,0
Turvelândia,Fevereiro de 2023,0
Turvelândia,Fevereiro de 2022,0
Turvelândia,Outubro de 2024,0
Turvelândia,Outubro de 2023,0
Turvelândia,Outubro de 2022,0
Turvelândia,N/A de 2024,0
Turvelândia,N/A de 2023,0
Turvelândia,N/A de 2022,0
Turvelândia,Novembro de 2024,0
Turvelândia,Novembro de 2023,0
Turvelândia,Novembro de 2022,0
Turvelândia,Dezembro de 2024,0
Turvelândia,Dezembro de 2023,0
Turvelândia,Dezembro de 2022,0
Turvelândia,Julho de 2024,0
Turvelândia,Julho de 2023,0
Turvelândia,Julho de 2022,0
Turvelândia,Abril de 2024,0
Turvelândia,Abril de 2023,0
Turvelândia,Abril de 2022,0
Simolândia,Agosto de 2024,0
Simolândia,Agosto de 2023,0
Simolândia,Agosto de 2022,0
Simolândia,Março de 2024,0
Simolândia,Março de 2023,0
Simolândia,Março de 2022,0
Simolândia,Setembro de 2024,0
Simolândia,Setembro de 2023,0
Simolândia,Setembro de 2022,1
Simolândia,Janeiro de 2024,0
Simolândia,Janeiro de 2023,0
Simolândia,Janeiro de 2022,0
Simolândia,Maio de 2024,0
Simolândia,Maio de 2023,0
Simolândia,Maio de 2022,0
Simolândia,Junho de 2024,0
Simolândia,Junho de 2023,0
Simolândia,Junho de 2022,0
Simolândia,Fevereiro de 2024,0
Simolândia,Fevereiro de 2023,0
Simolândia,Fevereiro de 2022,0
Simolândia,Outubro de 2024,0
Simolândia,Outubro de 2023,0
Simolândia,Outubro de 2022,0
Simolândia,N/A de 2024,0
Simolândia,N/A de 2023,0
Simolândia,N/A de 2022,0
Simolândia,Novembro de 2024,0
Simolândia,Novembro de 2023,0
Simolândia,Novembro de 2022,1
Simolândia,Dezembro de 2024,0
Simolândia,Dezembro de 2023,0
Simolândia,Dezembro de 2022,0
Simolândia,Julho de 2024,0
Simolândia,Julho de 2023,0
Simolândia,Julho de 2022,1
Simolândia,Abril de 2024,1
Simolândia,Abril de 2023,0
Simolândia,Abril de 2022,0
Campo Alegre de Goiás,Agosto de 2024,0
Campo Alegre de Goiás,Agosto de 2023,0
Campo Alegre de Goiás,Agosto de 2022,0
Campo Alegre de Goiás,Março de 2024,0
Campo Alegre de Goiás,Março de 2023,0
Campo Alegre de Goiás,Março de 2022,0
Campo Alegre de Goiás,Setembro de 2024,0
Campo Alegre de Goiás,Setembro de 2023,0
Campo Alegre de Goiás,Setembro de 2022,0
Campo Alegre de Goiás,Janeiro de 2024,0
Campo Alegre de Goiás,Janeiro de 2023,0
Campo Alegre de Goiás,Janeiro de 2022,0
Campo Alegre de Goiás,Maio de 2024,0
Campo Alegre de Goiás,Maio de 2023,0
Campo Alegre de Goiás,Maio de 2022,0
Campo Alegre de Goiás,Junho de 2024,0
Campo Alegre de Goiás,Junho de 2023,0
Campo Alegre de Goiás,Junho de 2022,0
Campo Alegre de Goiás,Fevereiro de 2024,0
Campo Alegre de Goiás,Fevereiro de 2023,0
Campo Alegre de Goiás,Fevereiro de 2022,0
Campo Alegre de Goiás,Outubro de 2024,0
Campo Alegre de Goiás,Outubro de 2023,0
Campo Alegre de Goiás,Outubro de 2022,0
Campo Alegre de Goiás,N/A de 2024,0
Campo Alegre de Goiás,N/A de 2023,0
Campo Alegre de Goiás,N/A de 2022,0
Campo Alegre de Goiás,Novembro de 2024,0
Campo Alegre de Goiás,Novembro de 2023,0
Campo Alegre de Goiás,Novembro de 2022,0
Campo Alegre de Goiás,Dezembro de 2024,0
Campo Alegre de Goiás,Dezembro de 2023,0
Campo Alegre de Goiás,Dezembro de 2022,0
Campo Alegre de Goiás,Julho de 2024,0
Campo Alegre de Goiás,Julho de 2023,0
Campo Alegre de Goiás,Julho de 2022,0
Campo Alegre de Goiás,Abril de 2024,0
Campo Alegre de Goiás,Abril de 2023,0
Campo Alegre de Goiás,Abril de 2022,0
Jesúpolis,Agosto de 2024,0
Jesúpolis,Agosto de 2023,0
Jesúpolis,Agosto de 2022,0
Jesúpolis,Março de 2024,0
Jesúpolis,Março de 2023,0
Jesúpolis,Março de 2022,0
Jesúpolis,Setembro de 2024,0
Jesúpolis,Setembro de 2023,0
Jesúpolis,Setembro de 2022,0
Jesúpolis,Janeiro de 2024,0
Jesúpolis,Janeiro de 2023,0
Jesúpolis,Janeiro de 2022,0
Jesúpolis,Maio de 2024,0
Jesúpolis,Maio de 2023,0
Jesúpolis,Maio de 2022,0
Jesúpolis,Junho de 2024,0
Jesúpolis,Junho de 2023,0
Jesúpolis,Junho de 2022,0
Jesúpolis,Fevereiro de 2024,0
Jesúpolis,Fevereiro de 2023,0
Jesúpolis,Fevereiro de 2022,0
Jesúpolis,Outubro de 2024,0
Jesúpolis,Outubro de 2023,0
Jesúpolis,Outubro de 2022,0
Jesúpolis,N/A de 2024,0
Jesúpolis,N/A de 2023,0
Jesúpolis,N/A de 2022,0
Jesúpolis,Novembro de 2024,0
Jesúpolis,Novembro de 2023,0
Jesúpolis,Novembro de 2022,0
Jesúpolis,Dezembro de 2024,0
Jesúpolis,Dezembro de 2023,0
Jesúpolis,Dezembro de 2022,0
Jesúpolis,Julho de 2024,0
Jesúpolis,Julho de 2023,0
Jesúpolis,Julho de 2022,0
Jesúpolis,Abril de 2024,0
Jesúpolis,Abril de 2023,0
Jesúpolis,Abril de 2022,0
Vicentinópolis,Agosto de 2024,0
Vicentinópolis,Agosto de 2023,0
Vicentinópolis,Agosto de 2022,0
Vicentinópolis,Março de 2024,0
Vicentinópolis,Março de 2023,0
Vicentinópolis,Março de 2022,0
Vicentinópolis,Setembro de 2024,0
Vicentinópolis,Setembro de 2023,0
Vicentinópolis,Setembro de 2022,0
Vicentinópolis,Janeiro de 2024,0
Vicentinópolis,Janeiro de 2023,0
Vicentinópolis,Janeiro de 2022,1
Vicentinópolis,Maio de 2024,0
Vicentinópolis,Maio de 2023,0
Vicentinópolis,Maio de 2022,0
Vicentinópolis,Junho de 2024,0
Vicentinópolis,Junho de 2023,0
Vicentinópolis,Junho de 2022,0
Vicentinópolis,Fevereiro de 2024,0
Vicentinópolis,Fevereiro de 2023,0
Vicentinópolis,Fevereiro de 2022,0
Vicentinópolis,Outubro de 2024,0
Vicentinópolis,Outubro de 2023,0
Vicentinópolis,Outubro de 2022,0
Vicentinópolis,N/A de 2024,0
Vicentinópolis,N/A de 2023,0
Vicentinópolis,N/A de 2022,0
Vicentinópolis,Novembro de 2024,0
Vicentinópolis,Novembro de 2023,0
Vicentinópolis,Novembro de 2022,0
Vicentinópolis,Dezembro de 2024,0
Vicentinópolis,Dezembro de 2023,1
Vicentinópolis,Dezembro de 2022,0
Vicentinópolis,Julho de 2024,0
Vicentinópolis,Julho de 2023,0
Vicentinópolis,Julho de 2022,0
Vicentinópolis,Abril de 2024,0
Vicentinópolis,Abril de 2023,0
Vicentinópolis,Abril de 2022,0
Santa Isabel,Agosto de 2024,0
Santa Isabel,Agosto de 2023,0
Santa Isabel,Agosto de 2022,0
Santa Isabel,Março de 2024,0
Santa Isabel,Março de 2023,0
Santa Isabel,Março de 2022,0
Santa Isabel,Setembro de 2024,0
Santa Isabel,Setembro de 2023,0
Santa Isabel,Setembro de 2022,0
Santa Isabel,Janeiro de 2024,0
Santa Isabel,Janeiro de 2023,0
Santa Isabel,Janeiro de 2022,0
Santa Isabel,Maio de 2024,0
Santa Isabel,Maio de 2023,2
Santa Isabel,Maio de 2022,0
Santa Isabel,Junho de 2024,0
Santa Isabel,Junho de 2023,0
Santa Isabel,Junho de 2022,0
Santa Isabel,Fevereiro de 2024,0
Santa Isabel,Fevereiro de 2023,0
Santa Isabel,Fevereiro de 2022,0
Santa Isabel,Outubro de 2024,0
Santa Isabel,Outubro de 2023,0
Santa Isabel,Outubro de 2022,0
Santa Isabel,N/A de 2024,0
Santa Isabel,N/A de 2023,0
Santa Isabel,N/A de 2022,0
Santa Isabel,Novembro de 2024,0
Santa Isabel,Novembro de 2023,0
Santa Isabel,Novembro de 2022,0
Santa Isabel,Dezembro de 2024,0
Santa Isabel,Dezembro de 2023,0
Santa Isabel,Dezembro de 2022,0
Santa Isabel,Julho de 2024,0
Santa Isabel,Julho de 2023,0
Santa Isabel,Julho de 2022,0
Santa Isabel,Abril de 2024,0
Santa Isabel,Abril de 2023,0
Santa Isabel,Abril de 2022,1
Cachoeira de Goiás,Agosto de 2024,0
Cachoeira de Goiás,Agosto de 2023,0
Cachoeira de Goiás,Agosto de 2022,0
Cachoeira de Goiás,Março de 2024,0
Cachoeira de Goiás,Março de 2023,0
Cachoeira de Goiás,Março de 2022,0
Cachoeira de Goiás,Setembro de 2024,0
Cachoeira de Goiás,Setembro de 2023,0
Cachoeira de Goiás,Setembro de 2022,0
Cachoeira de Goiás,Janeiro de 2024,0
Cachoeira de Goiás,Janeiro de 2023,0
Cachoeira de Goiás,Janeiro de 2022,0
Cachoeira de Goiás,Maio de 2024,0
Cachoeira de Goiás,Maio de 2023,0
Cachoeira de Goiás,Maio de 2022,0
Cachoeira de Goiás,Junho de 2024,0
Cachoeira de Goiás,Junho de 2023,0
Cachoeira de Goiás,Junho de 2022,0
Cachoeira de Goiás,Fevereiro de 2024,0
Cachoeira de Goiás,Fevereiro de 2023,0
Cachoeira de Goiás,Fevereiro de 2022,0
Cachoeira de Goiás,Outubro de 2024,0
Cachoeira de Goiás,Outubro de 2023,0
Cachoeira de Goiás,Outubro de 2022,0
Cachoeira de Goiás,N/A de 2024,0
Cachoeira de Goiás,N/A de 2023,0
Cachoeira de Goiás,N/A de 2022,0
Cachoeira de Goiás,Novembro de 2024,0
Cachoeira de Goiás,Novembro de 2023,0
Cachoeira de Goiás,Novembro de 2022,0
Cachoeira de Goiás,Dezembro de 2024,0
Cachoeira de Goiás,Dezembro de 2023,1
Cachoeira de Goiás,Dezembro de 2022,0
Cachoeira de Goiás,Julho de 2024,0
Cachoeira de Goiás,Julho de 2023,0
Cachoeira de Goiás,Julho de 2022,0
Cachoeira de Goiás,Abril de 2024,1
Cachoeira de Goiás,Abril de 2023,0
Cachoeira de Goiás,Abril de 2022,0
Varjão,Agosto de 2024,0
Varjão,Agosto de 2023,0
Varjão,Agosto de 2022,0
Varjão,Março de 2024,0
Varjão,Março de 2023,1
Varjão,Março de 2022,0
Varjão,Setembro de 2024,0
Varjão,Setembro de 2023,0
Varjão,Setembro de 2022,0
Varjão,Janeiro de 2024,0
Varjão,Janeiro de 2023,0
Varjão,Janeiro de 2022,0
Varjão,Maio de 2024,0
Varjão,Maio de 2023,0
Varjão,Maio de 2022,0
Varjão,Junho de 2024,0
Varjão,Junho de 2023,0
Varjão,Junho de 2022,0
Varjão,Fevereiro de 2024,0
Varjão,Fevereiro de 2023,0
Varjão,Fevereiro de 2022,0
Varjão,Outubro de 2024,0
Varjão,Outubro de 2023,0
Varjão,Outubro de 2022,0
Varjão,N/A de 2024,0
Varjão,N/A de 2023,0
Varjão,N/A de 2022,0
Varjão,Novembro de 2024,0
Varjão,Novembro de 2023,0
Varjão,Novembro de 2022,0
Varjão,Dezembro de 2024,0
Varjão,Dezembro de 2023,0
Varjão,Dezembro de 2022,0
Varjão,Julho de 2024,0
Varjão,Julho de 2023,0
Varjão,Julho de 2022,0
Varjão,Abril de 2024,0
Varjão,Abril de 2023,0
Varjão,Abril de 2022,0
Corumbaíba,Agosto de 2024,0
Corumbaíba,Agosto de 2023,0
Corumbaíba,Agosto de 2022,0
Corumbaíba,Março de 2024,0
Corumbaíba,Março de 2023,0
Corumbaíba,Março de 2022,0
Corumbaíba,Setembro de 2024,0
Corumbaíba,Setembro de 2023,0
Corumbaíba,Setembro de 2022,0
Corumbaíba,Janeiro de 2024,0
Corumbaíba,Janeiro de 2023,0
Corumbaíba,Janeiro de 2022,0
Corumbaíba,Maio de 2024,0
Corumbaíba,Maio de 2023,0
Corumbaíba,Maio de 2022,0
Corumbaíba,Junho de 2024,0
Corumbaíba,Junho de 2023,1
Corumbaíba,Junho de 2022,0
Corumbaíba,Fevereiro de 2024,0
Corumbaíba,Fevereiro de 2023,0
Corumbaíba,Fevereiro de 2022,0
Corumbaíba,Outubro de 2024,0
Corumbaíba,Outubro de 2023,0
Corumbaíba,Outubro de 2022,0
Corumbaíba,N/A de 2024,0
Corumbaíba,N/A de 2023,0
Corumbaíba,N/A de 2022,0
Corumbaíba,Novembro de 2024,0
Corumbaíba,Novembro de 2023,0
Corumbaíba,Novembro de 2022,0
Corumbaíba,Dezembro de 2024,0
Corumbaíba,Dezembro de 2023,0
Corumbaíba,Dezembro de 2022,0
Corumbaíba,Julho de 2024,0
Corumbaíba,Julho de 2023,0
Corumbaíba,Julho de 2022,0
Corumbaíba,Abril de 2024,0
Corumbaíba,Abril de 2023,0
Corumbaíba,Abril de 2022,0
Água Fria de Goiás,Agosto de 2024,0
Água Fria de Goiás,Agosto de 2023,0
Água Fria de Goiás,Agosto de 2022,0
Água Fria de Goiás,Março de 2024,0
Água Fria de Goiás,Março de 2023,0
Água Fria de Goiás,Março de 2022,0
Água Fria de Goiás,Setembro de 2024,0
Água Fria de Goiás,Setembro de 2023,0
Água Fria de Goiás,Setembro de 2022,0
Água Fria de Goiás,Janeiro de 2024,0
Água Fria de Goiás,Janeiro de 2023,0
Água Fria de Goiás,Janeiro de 2022,0
Água Fria de Goiás,Maio de 2024,0
Água Fria de Goiás,Maio de 2023,0
Água Fria de Goiás,Maio de 2022,0
Água Fria de Goiás,Junho de 2024,0
Água Fria de Goiás,Junho de 2023,0
Água Fria de Goiás,Junho de 2022,0
Água Fria de Goiás,Fevereiro de 2024,0
Água Fria de Goiás,Fevereiro de 2023,0
Água Fria de Goiás,Fevereiro de 2022,0
Água Fria de Goiás,Outubro de 2024,0
Água Fria de Goiás,Outubro de 2023,0
Água Fria de Goiás,Outubro de 2022,0
Água Fria de Goiás,N/A de 2024,0
Água Fria de Goiás,N/A de 2023,0
Água Fria de Goiás,N/A de 2022,0
Água Fria de Goiás,Novembro de 2024,0
Água Fria de Goiás,Novembro de 2023,0
Água Fria de Goiás,Novembro de 2022,0
Água Fria de Goiás,Dezembro de 2024,0
Água Fria de Goiás,Dezembro de 2023,0
Água Fria de Goiás,Dezembro de 2022,0
Água Fria de Goiás,Julho de 2024,0
Água Fria de Goiás,Julho de 2023,0
Água Fria de Goiás,Julho de 2022,0
Água Fria de Goiás,Abril de 2024,0
Água Fria de Goiás,Abril de 2023,0
Água Fria de Goiás,Abril de 2022,0
Porteirão,Agosto de 2024,0
Porteirão,Agosto de 2023,0
Porteirão,Agosto de 2022,0
Porteirão,Março de 2024,0
Porteirão,Março de 2023,0
Porteirão,Março de 2022,0
Porteirão,Setembro de 2024,0
Porteirão,Setembro de 2023,0
Porteirão,Setembro de 2022,0
Porteirão,Janeiro de 2024,0
Porteirão,Janeiro de 2023,0
Porteirão,Janeiro de 2022,0
Porteirão,Maio de 2024,0
Porteirão,Maio de 2023,0
Porteirão,Maio de 2022,0
Porteirão,Junho de 2024,0
Porteirão,Junho de 2023,0
Porteirão,Junho de 2022,0
Porteirão,Fevereiro de 2024,0
Porteirão,Fevereiro de 2023,0
Porteirão,Fevereiro de 2022,1
Porteirão,Outubro de 2024,0
Porteirão,Outubro de 2023,0
Porteirão,Outubro de 2022,0
Porteirão,N/A de 2024,0
Porteirão,N/A de 2023,0
Porteirão,N/A de 2022,0
Porteirão,Novembro de 2024,0
Porteirão,Novembro de 2023,0
Porteirão,Novembro de 2022,0
Porteirão,Dezembro de 2024,0
Porteirão,Dezembro de 2023,0
Porteirão,Dezembro de 2022,0
Porteirão,Julho de 2024,0
Porteirão,Julho de 2023,0
Porteirão,Julho de 2022,0
Porteirão,Abril de 2024,0
Porteirão,Abril de 2023,0
Porteirão,Abril de 2022,0
São João d'Aliança,Agosto de 2024,0
São João d'Aliança,Agosto de 2023,0
São João d'Aliança,Agosto de 2022,0
São João d'Aliança,Março de 2024,0
São João d'Aliança,Março de 2023,0
São João d'Aliança,Março de 2022,0
